user_id,event_name,event_time,country,platform,acquisition_channel
817,"View Landing Page",2025-05-01T16:37:49.126Z,"Netherlands","macOS","Referral"
515,"View Landing Page",2025-05-01T16:37:52.821Z,"Spain","Windows","Organic Search"
542,"View Landing Page",2025-05-01T16:38:56.872Z,"Denmark","iOS","Email"
682,"View Landing Page",2025-05-01T16:40:12.316Z,"Belgium","macOS","Organic Search"
397,"View Landing Page",2025-05-01T16:40:50.233Z,"UK","Windows","Organic Search"
672,"View Landing Page",2025-05-01T16:43:36.528Z,"France","Windows","Social Media"
111,"View Landing Page",2025-05-01T16:43:42.972Z,"Netherlands","Windows","Organic Search"
813,"View Landing Page",2025-05-01T16:44:50.832Z,"France","Android","Referral"
434,"View Landing Page",2025-05-01T16:44:51.964Z,"UK","iOS","Referral"
366,"View Landing Page",2025-05-01T16:45:20.270Z,"Austria","Android","Referral"
284,"View Landing Page",2025-05-01T16:46:52.253Z,"France","macOS","Organic Search"
513,"View Landing Page",2025-05-01T16:47:35.689Z,"Austria","macOS","Organic Search"
319,"View Landing Page",2025-05-01T16:47:44.095Z,"France","macOS","Organic Search"
381,"View Landing Page",2025-05-01T16:48:33.653Z,"Austria","Windows","Social Media"
161,"View Landing Page",2025-05-01T16:49:34.651Z,"France","Android","Social Media"
852,"View Landing Page",2025-05-01T16:50:55.920Z,"Germany","Windows","Social Media"
31,"View Landing Page",2025-05-01T16:51:03.125Z,"Spain","Windows","Paid Search"
849,"View Landing Page",2025-05-01T16:51:04.437Z,"Germany","Windows","Social Media"
159,"View Landing Page",2025-05-01T16:52:56.754Z,"Spain","Windows","Referral"
780,"View Landing Page",2025-05-01T16:53:03.797Z,"Belgium","Windows","Email"
912,"View Landing Page",2025-05-01T16:53:29.859Z,"Poland","iOS","Social Media"
176,"View Landing Page",2025-05-01T16:54:18.243Z,"France","Linux","Paid Search"
471,"View Landing Page",2025-05-01T16:54:40.874Z,"France","Android","Referral"
904,"View Landing Page",2025-05-01T16:56:34.553Z,"Czech Republic","iOS","Organic Search"
16,"View Landing Page",2025-05-01T16:57:31.322Z,"Italy","Linux","Organic Search"
795,"View Landing Page",2025-05-01T17:00:05.012Z,"Spain","macOS","Organic Search"
749,"View Landing Page",2025-05-01T17:00:26.461Z,"France","macOS","Social Media"
500,"View Landing Page",2025-05-01T17:05:16.832Z,"Germany","iOS","Referral"
458,"View Landing Page",2025-05-01T17:05:32.370Z,"Austria","Windows","Referral"
5,"View Landing Page",2025-05-01T17:05:56.382Z,"Sweden","Windows","Social Media"
412,"View Landing Page",2025-05-01T17:07:04.392Z,"Spain","iOS","Referral"
931,"View Landing Page",2025-05-01T17:08:09.320Z,"Italy","iOS","Email"
352,"View Landing Page",2025-05-01T17:09:37.427Z,"Denmark","macOS","Referral"
2,"View Landing Page",2025-05-01T17:09:40.365Z,"France","iOS","Social Media"
73,"View Landing Page",2025-05-01T17:09:41.729Z,"Denmark","Windows","Organic Search"
520,"View Landing Page",2025-05-01T17:10:52.657Z,"Sweden","Windows","Email"
467,"View Landing Page",2025-05-01T17:12:38.607Z,"Italy","Android","Organic Search"
557,"View Landing Page",2025-05-01T17:13:40.649Z,"Denmark","Windows","Social Media"
43,"View Landing Page",2025-05-01T17:16:34.278Z,"France","macOS","Referral"
616,"View Landing Page",2025-05-01T17:18:15.374Z,"UK","Android","Organic Search"
385,"View Landing Page",2025-05-01T17:18:19.314Z,"Belgium","iOS","Social Media"
944,"View Landing Page",2025-05-01T17:19:06.930Z,"UK","Windows","Referral"
581,"View Landing Page",2025-05-01T17:20:07.848Z,"Austria","iOS","Referral"
635,"View Landing Page",2025-05-01T17:23:54.675Z,"Spain","iOS","Referral"
652,"View Landing Page",2025-05-01T17:24:12.088Z,"Netherlands","macOS","Social Media"
936,"View Landing Page",2025-05-01T17:25:19.341Z,"Germany","Windows","Social Media"
875,"View Landing Page",2025-05-01T17:28:56.613Z,"Denmark","Android","Paid Search"
386,"View Landing Page",2025-05-01T17:29:24.125Z,"Germany","Linux","Social Media"
25,"View Landing Page",2025-05-01T17:35:05.538Z,"France","iOS","Referral"
93,"View Landing Page",2025-05-01T17:35:51.893Z,"Germany","Windows","Paid Search"
90,"View Landing Page",2025-05-01T17:36:24.191Z,"Germany","Windows","Organic Search"
101,"View Landing Page",2025-05-01T17:37:30.092Z,"Poland","iOS","Email"
279,"View Landing Page",2025-05-01T17:38:31.027Z,"Spain","Windows","Referral"
992,"View Landing Page",2025-05-01T17:42:13.188Z,"Italy","Windows","Paid Search"
568,"View Landing Page",2025-05-01T17:43:58.605Z,"Poland","Android","Email"
664,"View Landing Page",2025-05-01T17:46:13.676Z,"Sweden","Android","Organic Search"
848,"View Landing Page",2025-05-01T17:46:53.175Z,"Netherlands","Windows","Paid Search"
667,"View Landing Page",2025-05-01T17:47:34.028Z,"France","macOS","Social Media"
259,"View Landing Page",2025-05-01T17:49:44.978Z,"Denmark","macOS","Referral"
565,"View Landing Page",2025-05-01T17:50:09.309Z,"Germany","macOS","Email"
974,"View Landing Page",2025-05-01T17:53:44.378Z,"France","macOS","Social Media"
59,"View Landing Page",2025-05-01T17:55:03.012Z,"France","macOS","Organic Search"
193,"View Landing Page",2025-05-01T17:57:08.189Z,"Germany","Windows","Paid Search"
735,"View Landing Page",2025-05-01T17:58:24.967Z,"Germany","Windows","Paid Search"
963,"View Landing Page",2025-05-01T17:58:56.804Z,"Germany","macOS","Organic Search"
791,"View Landing Page",2025-05-01T18:04:35.417Z,"Denmark","Android","Paid Search"
371,"View Landing Page",2025-05-01T18:09:12.378Z,"Denmark","Android","Referral"
807,"View Landing Page",2025-05-01T18:09:43.510Z,"UK","Windows","Email"
112,"View Landing Page",2025-05-01T18:11:13.625Z,"Spain","Android","Referral"
257,"View Landing Page",2025-05-01T18:13:08.905Z,"France","macOS","Organic Search"
413,"View Landing Page",2025-05-01T18:14:36.774Z,"France","Windows","Email"
576,"View Landing Page",2025-05-01T18:15:44.094Z,"Poland","macOS","Referral"
902,"View Landing Page",2025-05-01T18:17:00.279Z,"UK","macOS","Paid Search"
966,"View Landing Page",2025-05-01T18:17:32.655Z,"Austria","Windows","Organic Search"
307,"View Landing Page",2025-05-01T18:17:41.904Z,"Netherlands","macOS","Email"
977,"View Landing Page",2025-05-01T18:19:23.456Z,"France","macOS","Social Media"
726,"View Landing Page",2025-05-01T18:21:34.745Z,"Austria","iOS","Paid Search"
708,"View Landing Page",2025-05-01T18:21:42.084Z,"Netherlands","Android","Referral"
231,"View Landing Page",2025-05-01T18:22:51.554Z,"Italy","Linux","Organic Search"
495,"View Landing Page",2025-05-01T18:25:10.092Z,"UK","iOS","Paid Search"
40,"View Landing Page",2025-05-01T18:27:03.002Z,"Germany","macOS","Organic Search"
546,"View Landing Page",2025-05-01T18:27:18.295Z,"Germany","Windows","Referral"
793,"View Landing Page",2025-05-01T18:27:28.914Z,"Sweden","iOS","Social Media"
221,"View Landing Page",2025-05-01T18:29:32.329Z,"Italy","Windows","Referral"
850,"View Landing Page",2025-05-01T18:29:37.266Z,"France","macOS","Referral"
283,"View Landing Page",2025-05-01T18:29:39.485Z,"Italy","Windows","Paid Search"
859,"View Landing Page",2025-05-01T18:31:14.363Z,"Netherlands","Windows","Social Media"
907,"View Landing Page",2025-05-01T18:31:15.350Z,"Austria","iOS","Social Media"
139,"View Landing Page",2025-05-01T18:31:27.871Z,"Poland","Windows","Social Media"
426,"View Landing Page",2025-05-01T18:35:16.934Z,"Italy","macOS","Organic Search"
310,"View Landing Page",2025-05-01T18:36:05.017Z,"Netherlands","macOS","Organic Search"
89,"View Landing Page",2025-05-01T18:38:18.087Z,"Sweden","Windows","Social Media"
42,"View Landing Page",2025-05-01T18:38:33.727Z,"Poland","macOS","Email"
538,"View Landing Page",2025-05-01T18:42:22.170Z,"Belgium","Windows","Paid Search"
206,"View Landing Page",2025-05-01T18:42:35.515Z,"Germany","macOS","Social Media"
877,"View Landing Page",2025-05-01T18:42:44.985Z,"Germany","Android","Referral"
1000,"View Landing Page",2025-05-01T18:43:17.403Z,"Netherlands","macOS","Social Media"
50,"View Landing Page",2025-05-01T18:43:30.152Z,"Spain","Windows","Referral"
425,"View Landing Page",2025-05-01T18:44:23.499Z,"Germany","Windows","Organic Search"
914,"View Landing Page",2025-05-01T18:44:33.603Z,"Germany","Android","Email"
837,"View Landing Page",2025-05-01T18:46:05.978Z,"Netherlands","iOS","Organic Search"
881,"View Landing Page",2025-05-01T18:46:08.307Z,"Germany","Linux","Referral"
710,"View Landing Page",2025-05-01T18:46:40.996Z,"Denmark","macOS","Social Media"
896,"View Landing Page",2025-05-01T18:47:43.043Z,"UK","Windows","Social Media"
751,"View Landing Page",2025-05-01T18:52:20.247Z,"Germany","Linux","Organic Search"
201,"View Landing Page",2025-05-01T18:53:40.631Z,"Italy","Android","Paid Search"
293,"View Landing Page",2025-05-01T18:58:18.695Z,"Germany","iOS","Social Media"
945,"View Landing Page",2025-05-01T18:58:21.797Z,"Spain","Windows","Referral"
187,"View Landing Page",2025-05-01T18:58:59.757Z,"Spain","Android","Referral"
74,"View Landing Page",2025-05-01T18:59:05.268Z,"UK","Windows","Email"
506,"View Landing Page",2025-05-01T18:59:05.770Z,"Austria","Linux","Email"
457,"View Landing Page",2025-05-01T18:59:18.273Z,"Poland","macOS","Referral"
693,"View Landing Page",2025-05-01T18:59:53.981Z,"France","iOS","Email"
380,"View Landing Page",2025-05-01T19:00:50.561Z,"Germany","macOS","Social Media"
84,"View Landing Page",2025-05-01T19:05:18.456Z,"Italy","Windows","Organic Search"
261,"View Landing Page",2025-05-01T19:05:33.364Z,"Germany","Windows","Social Media"
823,"View Landing Page",2025-05-01T19:08:27.329Z,"Austria","Android","Paid Search"
508,"View Landing Page",2025-05-01T19:10:42.155Z,"Poland","Windows","Organic Search"
615,"View Landing Page",2025-05-01T19:13:13.169Z,"Sweden","iOS","Organic Search"
901,"View Landing Page",2025-05-01T19:13:51.003Z,"Poland","iOS","Paid Search"
407,"View Landing Page",2025-05-01T19:14:24.831Z,"Sweden","Windows","Email"
52,"View Landing Page",2025-05-01T19:14:32.861Z,"France","macOS","Organic Search"
862,"View Landing Page",2025-05-01T19:15:09.541Z,"UK","iOS","Referral"
760,"View Landing Page",2025-05-01T19:15:35.600Z,"Germany","Windows","Email"
785,"View Landing Page",2025-05-01T19:17:17.442Z,"Denmark","Windows","Social Media"
290,"View Landing Page",2025-05-01T19:17:28.412Z,"UK","Windows","Organic Search"
869,"View Landing Page",2025-05-01T19:17:33.311Z,"Germany","macOS","Social Media"
818,"View Landing Page",2025-05-01T19:18:51.231Z,"UK","Android","Organic Search"
950,"View Landing Page",2025-05-01T19:19:43.463Z,"Germany","iOS","Organic Search"
170,"View Landing Page",2025-05-01T19:23:38.555Z,"Belgium","iOS","Organic Search"
638,"View Landing Page",2025-05-01T19:24:14.223Z,"UK","Android","Referral"
214,"View Landing Page",2025-05-01T19:24:43.381Z,"Sweden","Windows","Email"
569,"View Landing Page",2025-05-01T19:26:59.343Z,"Netherlands","Windows","Social Media"
179,"View Landing Page",2025-05-01T19:27:17.351Z,"Sweden","Windows","Paid Search"
627,"View Landing Page",2025-05-01T19:27:44.035Z,"Poland","Android","Paid Search"
102,"View Landing Page",2025-05-01T19:29:26.295Z,"Netherlands","iOS","Paid Search"
368,"View Landing Page",2025-05-01T19:32:27.252Z,"Belgium","macOS","Organic Search"
373,"View Landing Page",2025-05-01T19:32:35.658Z,"Poland","macOS","Paid Search"
98,"View Landing Page",2025-05-01T19:32:40.887Z,"Czech Republic","macOS","Organic Search"
190,"View Landing Page",2025-05-01T19:33:13.400Z,"Italy","Windows","Email"
696,"View Landing Page",2025-05-01T19:34:04.403Z,"Netherlands","Windows","Paid Search"
311,"View Landing Page",2025-05-01T19:35:45.528Z,"Netherlands","Windows","Email"
952,"View Landing Page",2025-05-01T19:36:31.374Z,"France","Windows","Referral"
723,"View Landing Page",2025-05-01T19:36:31.774Z,"Spain","macOS","Organic Search"
893,"View Landing Page",2025-05-01T19:37:22.887Z,"Poland","Linux","Email"
882,"View Landing Page",2025-05-01T19:38:36.014Z,"Poland","iOS","Organic Search"
917,"View Landing Page",2025-05-01T19:39:17.881Z,"Poland","Android","Referral"
113,"View Landing Page",2025-05-01T19:41:54.112Z,"Poland","Android","Referral"
339,"View Landing Page",2025-05-01T19:42:23.750Z,"UK","iOS","Email"
78,"View Landing Page",2025-05-01T19:42:27.719Z,"Netherlands","macOS","Organic Search"
786,"View Landing Page",2025-05-01T19:43:51.038Z,"France","macOS","Paid Search"
548,"View Landing Page",2025-05-01T19:44:25.527Z,"France","Windows","Email"
690,"View Landing Page",2025-05-01T19:46:40.746Z,"Germany","macOS","Organic Search"
523,"View Landing Page",2025-05-01T19:47:09.927Z,"Belgium","macOS","Paid Search"
844,"View Landing Page",2025-05-01T19:48:54.060Z,"Belgium","Windows","Organic Search"
333,"View Landing Page",2025-05-01T19:52:02.466Z,"Netherlands","macOS","Social Media"
395,"View Landing Page",2025-05-01T19:55:50.890Z,"UK","macOS","Referral"
367,"View Landing Page",2025-05-01T19:56:04.302Z,"Germany","iOS","Email"
45,"View Landing Page",2025-05-01T20:00:11.002Z,"Spain","Android","Organic Search"
138,"View Landing Page",2025-05-01T20:01:06.431Z,"Italy","iOS","Referral"
390,"View Landing Page",2025-05-01T20:03:03.472Z,"France","Windows","Paid Search"
220,"View Landing Page",2025-05-01T20:03:28.390Z,"Austria","macOS","Organic Search"
474,"View Landing Page",2025-05-01T20:03:44.880Z,"Denmark","iOS","Social Media"
870,"View Landing Page",2025-05-01T20:05:07.860Z,"Germany","iOS","Email"
884,"View Landing Page",2025-05-01T20:05:22.317Z,"Netherlands","iOS","Social Media"
541,"View Landing Page",2025-05-01T20:08:52.069Z,"UK","Windows","Organic Search"
595,"View Landing Page",2025-05-01T20:09:12.253Z,"Poland","macOS","Organic Search"
885,"View Landing Page",2025-05-01T20:11:00.063Z,"France","Android","Referral"
855,"View Landing Page",2025-05-01T20:13:14.471Z,"France","iOS","Email"
883,"View Landing Page",2025-05-01T20:15:15.658Z,"Austria","macOS","Email"
701,"View Landing Page",2025-05-01T20:16:05.721Z,"Sweden","macOS","Social Media"
960,"View Landing Page",2025-05-01T20:16:09.333Z,"Austria","Windows","Email"
566,"View Landing Page",2025-05-01T20:18:14.382Z,"Netherlands","macOS","Email"
429,"View Landing Page",2025-05-01T20:19:20.828Z,"Sweden","iOS","Email"
976,"View Landing Page",2025-05-01T20:19:57.924Z,"UK","Windows","Organic Search"
126,"View Landing Page",2025-05-01T20:20:23.813Z,"Spain","Windows","Social Media"
119,"View Landing Page",2025-05-01T20:20:54.260Z,"Denmark","iOS","Referral"
648,"View Landing Page",2025-05-01T20:21:40.620Z,"Austria","Windows","Paid Search"
292,"View Landing Page",2025-05-01T20:22:39.370Z,"Italy","macOS","Email"
770,"View Landing Page",2025-05-01T20:23:14.046Z,"Sweden","Windows","Social Media"
887,"View Landing Page",2025-05-01T20:24:25.906Z,"Spain","Android","Social Media"
34,"View Landing Page",2025-05-01T20:27:21.796Z,"France","macOS","Social Media"
76,"View Landing Page",2025-05-01T20:30:49.613Z,"France","Windows","Organic Search"
534,"View Landing Page",2025-05-01T20:31:08.240Z,"Denmark","Linux","Referral"
217,"View Landing Page",2025-05-01T20:31:39.498Z,"Germany","Android","Organic Search"
670,"View Landing Page",2025-05-01T20:34:03.590Z,"Italy","Windows","Paid Search"
677,"View Landing Page",2025-05-01T20:34:22.800Z,"Poland","macOS","Organic Search"
8,"View Landing Page",2025-05-01T20:34:23.397Z,"UK","iOS","Paid Search"
268,"View Landing Page",2025-05-01T20:35:36.123Z,"Spain","Windows","Social Media"
794,"View Landing Page",2025-05-01T20:37:36.389Z,"Spain","Linux","Social Media"
863,"View Landing Page",2025-05-01T20:37:59.835Z,"Poland","Android","Social Media"
797,"View Landing Page",2025-05-01T20:38:35.844Z,"UK","Linux","Email"
579,"View Landing Page",2025-05-01T20:39:37.814Z,"Italy","macOS","Referral"
761,"View Landing Page",2025-05-01T20:42:08.443Z,"Italy","macOS","Referral"
348,"View Landing Page",2025-05-01T20:47:32.657Z,"Belgium","Linux","Social Media"
479,"View Landing Page",2025-05-01T20:48:43.579Z,"France","Android","Social Media"
444,"View Landing Page",2025-05-01T20:49:11.365Z,"Belgium","Windows","Social Media"
525,"View Landing Page",2025-05-01T20:49:19.255Z,"Netherlands","iOS","Email"
387,"View Landing Page",2025-05-01T20:53:41.474Z,"Germany","iOS","Email"
270,"View Landing Page",2025-05-01T20:57:27.062Z,"Austria","Linux","Social Media"
956,"View Landing Page",2025-05-01T20:58:05.786Z,"Germany","Windows","Organic Search"
614,"View Landing Page",2025-05-01T20:58:48.078Z,"Italy","Windows","Email"
989,"View Landing Page",2025-05-01T21:00:32.622Z,"Italy","Android","Referral"
419,"View Landing Page",2025-05-01T21:01:52.541Z,"UK","iOS","Organic Search"
512,"View Landing Page",2025-05-01T21:01:58.727Z,"Czech Republic","iOS","Email"
871,"View Landing Page",2025-05-01T21:02:44.609Z,"Spain","Windows","Referral"
394,"View Landing Page",2025-05-01T21:06:42.993Z,"Germany","Linux","Organic Search"
304,"View Landing Page",2025-05-01T21:07:00.422Z,"Netherlands","Android","Paid Search"
115,"View Landing Page",2025-05-01T21:08:03.262Z,"Sweden","iOS","Organic Search"
680,"View Landing Page",2025-05-01T21:10:02.746Z,"Germany","macOS","Social Media"
900,"View Landing Page",2025-05-01T21:11:28.608Z,"Sweden","Windows","Social Media"
378,"View Landing Page",2025-05-01T21:14:40.370Z,"UK","iOS","Referral"
67,"View Landing Page",2025-05-01T21:15:56.063Z,"Italy","Linux","Social Media"
294,"View Landing Page",2025-05-01T21:16:29.657Z,"Netherlands","Linux","Referral"
593,"View Landing Page",2025-05-01T21:17:33.729Z,"Netherlands","Windows","Referral"
432,"View Landing Page",2025-05-01T21:18:36.134Z,"Germany","macOS","Social Media"
485,"View Landing Page",2025-05-01T21:22:17.541Z,"Italy","macOS","Organic Search"
414,"View Landing Page",2025-05-01T21:24:17.153Z,"UK","iOS","Paid Search"
21,"View Landing Page",2025-05-01T21:24:45.256Z,"Germany","macOS","Social Media"
970,"View Landing Page",2025-05-01T21:25:15.867Z,"Czech Republic","Windows","Referral"
927,"View Landing Page",2025-05-01T21:26:12.656Z,"Poland","Windows","Organic Search"
643,"View Landing Page",2025-05-01T21:26:57.594Z,"Spain","Windows","Organic Search"
948,"View Landing Page",2025-05-01T21:31:45.049Z,"Germany","Linux","Referral"
853,"View Landing Page",2025-05-01T21:32:08.800Z,"Germany","Android","Paid Search"
312,"View Landing Page",2025-05-01T21:33:50.581Z,"Spain","macOS","Referral"
163,"View Landing Page",2025-05-01T21:34:36.908Z,"Netherlands","macOS","Paid Search"
890,"View Landing Page",2025-05-01T21:35:21.408Z,"Austria","macOS","Organic Search"
86,"View Landing Page",2025-05-01T21:35:22.296Z,"Netherlands","Windows","Social Media"
755,"View Landing Page",2025-05-01T21:43:37.042Z,"Poland","Windows","Organic Search"
876,"View Landing Page",2025-05-01T21:43:50.887Z,"Austria","Windows","Social Media"
149,"View Landing Page",2025-05-01T21:45:07.270Z,"Germany","iOS","Email"
166,"View Landing Page",2025-05-01T21:45:23.522Z,"Belgium","iOS","Social Media"
832,"View Landing Page",2025-05-01T21:45:30.360Z,"Sweden","Linux","Organic Search"
913,"View Landing Page",2025-05-01T21:46:20.550Z,"Belgium","Linux","Organic Search"
22,"View Landing Page",2025-05-01T21:49:19.249Z,"Germany","iOS","Referral"
183,"View Landing Page",2025-05-01T21:50:40.204Z,"France","Linux","Social Media"
985,"View Landing Page",2025-05-01T21:50:53.472Z,"Austria","iOS","Email"
53,"View Landing Page",2025-05-01T21:55:52.452Z,"Netherlands","iOS","Email"
540,"View Landing Page",2025-05-01T21:55:59.839Z,"Belgium","macOS","Paid Search"
773,"View Landing Page",2025-05-01T21:58:08.700Z,"France","Windows","Email"
463,"View Landing Page",2025-05-01T21:58:58.770Z,"UK","macOS","Email"
632,"View Landing Page",2025-05-01T21:59:11.868Z,"Italy","iOS","Paid Search"
62,"View Landing Page",2025-05-01T22:01:12.821Z,"Belgium","Linux","Paid Search"
3,"View Landing Page",2025-05-01T22:03:39.999Z,"Sweden","Windows","Referral"
990,"View Landing Page",2025-05-01T22:06:17.881Z,"Italy","Windows","Referral"
868,"View Landing Page",2025-05-01T22:06:53.875Z,"Germany","macOS","Referral"
422,"View Landing Page",2025-05-01T22:07:00.293Z,"France","macOS","Social Media"
946,"View Landing Page",2025-05-01T22:08:10.950Z,"UK","macOS","Paid Search"
838,"View Landing Page",2025-05-01T22:08:36.849Z,"Germany","macOS","Email"
451,"View Landing Page",2025-05-01T22:09:12.323Z,"Spain","Windows","Referral"
930,"View Landing Page",2025-05-01T22:10:02.790Z,"Spain","Windows","Organic Search"
729,"View Landing Page",2025-05-01T22:12:42.642Z,"Italy","macOS","Email"
549,"View Landing Page",2025-05-01T22:13:38.966Z,"UK","Android","Organic Search"
567,"View Landing Page",2025-05-01T22:13:46.913Z,"Italy","Windows","Email"
719,"View Landing Page",2025-05-01T22:15:24.242Z,"Poland","Windows","Social Media"
388,"View Landing Page",2025-05-01T22:16:30.756Z,"Spain","iOS","Paid Search"
489,"View Landing Page",2025-05-01T22:18:39.209Z,"Spain","macOS","Referral"
798,"View Landing Page",2025-05-01T22:18:50.019Z,"Italy","iOS","Paid Search"
114,"View Landing Page",2025-05-01T22:19:07.518Z,"Belgium","Windows","Organic Search"
144,"View Landing Page",2025-05-01T22:19:47.322Z,"Sweden","Windows","Referral"
91,"View Landing Page",2025-05-01T22:23:05.314Z,"UK","Windows","Referral"
694,"View Landing Page",2025-05-01T22:24:52.453Z,"France","Android","Organic Search"
258,"View Landing Page",2025-05-01T22:25:44.568Z,"Belgium","iOS","Paid Search"
38,"View Landing Page",2025-05-01T22:27:10.820Z,"Italy","Linux","Referral"
241,"View Landing Page",2025-05-01T22:27:46.437Z,"France","iOS","Referral"
846,"View Landing Page",2025-05-01T22:28:02.604Z,"UK","Windows","Social Media"
940,"View Landing Page",2025-05-01T22:29:04.327Z,"France","iOS","Referral"
858,"View Landing Page",2025-05-01T22:31:08.772Z,"UK","macOS","Paid Search"
446,"View Landing Page",2025-05-01T22:34:53.003Z,"Poland","iOS","Referral"
154,"View Landing Page",2025-05-01T22:35:24.328Z,"UK","macOS","Paid Search"
618,"View Landing Page",2025-05-01T22:35:26.809Z,"France","Linux","Email"
313,"View Landing Page",2025-05-01T22:35:51.912Z,"Netherlands","iOS","Social Media"
295,"View Landing Page",2025-05-01T22:35:52.788Z,"Netherlands","macOS","Email"
558,"View Landing Page",2025-05-01T22:37:09.486Z,"UK","Linux","Email"
228,"View Landing Page",2025-05-01T22:42:00.209Z,"Poland","Linux","Organic Search"
866,"View Landing Page",2025-05-01T22:44:12.156Z,"UK","macOS","Organic Search"
344,"View Landing Page",2025-05-01T22:44:20.010Z,"Belgium","Windows","Social Media"
4,"View Landing Page",2025-05-01T22:44:40.817Z,"Germany","iOS","Referral"
631,"View Landing Page",2025-05-01T22:45:09.091Z,"Spain","Android","Paid Search"
359,"View Landing Page",2025-05-01T22:45:53.581Z,"UK","iOS","Social Media"
223,"View Landing Page",2025-05-01T22:45:54.168Z,"France","macOS","Email"
605,"View Landing Page",2025-05-01T22:45:59.341Z,"Germany","iOS","Social Media"
41,"View Landing Page",2025-05-01T22:46:38.374Z,"Italy","Android","Email"
247,"View Landing Page",2025-05-01T22:47:36.718Z,"Italy","iOS","Referral"
774,"View Landing Page",2025-05-01T22:48:41.706Z,"Netherlands","iOS","Organic Search"
613,"View Landing Page",2025-05-01T22:48:58.224Z,"Poland","Windows","Organic Search"
151,"View Landing Page",2025-05-01T22:51:30.733Z,"Italy","Windows","Referral"
790,"View Landing Page",2025-05-01T22:52:36.945Z,"Sweden","Android","Social Media"
240,"View Landing Page",2025-05-01T22:54:28.667Z,"Poland","macOS","Email"
611,"View Landing Page",2025-05-01T22:55:23.476Z,"France","iOS","Referral"
418,"View Landing Page",2025-05-01T22:56:13.005Z,"Belgium","Windows","Organic Search"
503,"View Landing Page",2025-05-01T22:56:43.591Z,"Germany","Windows","Social Media"
942,"View Landing Page",2025-05-01T22:58:54.051Z,"Sweden","Windows","Organic Search"
928,"View Landing Page",2025-05-01T22:59:59.118Z,"Spain","Windows","Email"
658,"View Landing Page",2025-05-01T23:04:46.774Z,"Netherlands","Linux","Social Media"
702,"View Landing Page",2025-05-01T23:05:00.435Z,"Italy","Linux","Organic Search"
167,"View Landing Page",2025-05-01T23:08:28.814Z,"Spain","iOS","Organic Search"
736,"View Landing Page",2025-05-01T23:09:17.923Z,"Germany","macOS","Paid Search"
46,"View Landing Page",2025-05-01T23:10:36.961Z,"France","Linux","Social Media"
555,"View Landing Page",2025-05-01T23:12:13.580Z,"Belgium","iOS","Paid Search"
94,"View Landing Page",2025-05-01T23:12:23.616Z,"France","macOS","Organic Search"
39,"View Landing Page",2025-05-01T23:14:07.294Z,"Spain","macOS","Social Media"
903,"View Landing Page",2025-05-01T23:16:57.053Z,"Poland","iOS","Email"
713,"View Landing Page",2025-05-01T23:17:47.584Z,"Denmark","Android","Social Media"
993,"View Landing Page",2025-05-01T23:19:18.404Z,"Germany","macOS","Organic Search"
157,"View Landing Page",2025-05-01T23:20:33.545Z,"Netherlands","Windows","Referral"
355,"View Landing Page",2025-05-01T23:22:24.732Z,"France","iOS","Social Media"
338,"View Landing Page",2025-05-01T23:23:59.860Z,"France","macOS","Referral"
829,"View Landing Page",2025-05-01T23:26:55.188Z,"Germany","macOS","Referral"
182,"View Landing Page",2025-05-01T23:27:56.350Z,"UK","Windows","Social Media"
908,"View Landing Page",2025-05-01T23:28:44.618Z,"Spain","Windows","Paid Search"
204,"View Landing Page",2025-05-01T23:31:15.504Z,"Poland","Linux","Organic Search"
133,"View Landing Page",2025-05-01T23:35:13.924Z,"Spain","iOS","Paid Search"
189,"View Landing Page",2025-05-01T23:36:12.262Z,"Germany","Linux","Social Media"
415,"View Landing Page",2025-05-01T23:40:04.057Z,"Belgium","Windows","Paid Search"
683,"View Landing Page",2025-05-01T23:40:21.196Z,"France","macOS","Organic Search"
66,"View Landing Page",2025-05-01T23:40:46.671Z,"France","macOS","Social Media"
195,"View Landing Page",2025-05-01T23:41:30.103Z,"Netherlands","iOS","Social Media"
64,"View Landing Page",2025-05-01T23:44:36.183Z,"France","iOS","Referral"
431,"View Landing Page",2025-05-01T23:45:16.571Z,"Germany","Windows","Paid Search"
363,"View Landing Page",2025-05-01T23:45:33.416Z,"Germany","Windows","Referral"
979,"View Landing Page",2025-05-01T23:46:19.826Z,"Denmark","Linux","Social Media"
544,"View Landing Page",2025-05-01T23:47:08.033Z,"UK","Android","Referral"
168,"View Landing Page",2025-05-01T23:47:55.897Z,"Germany","Windows","Paid Search"
621,"View Landing Page",2025-05-01T23:50:16.862Z,"Spain","iOS","Organic Search"
641,"View Landing Page",2025-05-01T23:50:17.600Z,"Italy","Windows","Social Media"
263,"View Landing Page",2025-05-01T23:50:24.583Z,"Belgium","iOS","Organic Search"
300,"View Landing Page",2025-05-01T23:50:56.606Z,"Poland","Windows","Organic Search"
462,"View Landing Page",2025-05-01T23:51:02.979Z,"Netherlands","iOS","Social Media"
219,"View Landing Page",2025-05-01T23:55:13.614Z,"Italy","macOS","Social Media"
968,"View Landing Page",2025-05-01T23:56:01.926Z,"France","Windows","Paid Search"
964,"View Landing Page",2025-05-01T23:59:46.863Z,"UK","Windows","Paid Search"
431,"Sign Up",2025-05-02T00:09:17.041Z,"Germany","Windows","Paid Search"
354,"Sign Up",2025-05-02T00:09:45.695Z,"UK","iOS","Referral"
